session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Dialog-Acts									
1239	4	2016-03-15T13:35:06.275Z	agent	Some current action movies are 10 Cloverfield Lane, Deadpool and London Has Fallen, do any of those interest you?	inform(theater= 10 Cloverfield Lane;moviename={Deadpool#London Has Fallen})	multiple_choice(moviename)								
1239	5	2016-03-15T15:46:22.408Z	user	London Has Fallen	inform(moviename=London Has Fallen)									
1239	6	2016-03-15T16:03:03.693Z	agent	There is a 7:10 showing at Regal Meridian 16. Should I purchase your tickets?	inform(starttime=7:10;theater=Regal Meridian 16)	confirm_question()								
1239	7	2016-03-15T16:05:12.927Z	user	yes please	confirm_answer()									
1239	8	2016-03-15T16:26:49.943Z	agent	I have successfully purchased 2 tickets to the 7:10 show! Enjoy!	inform(numberofpeople=2;starttime=7:10)	closing()								
1239	9	2016-03-15T16:30:45.532Z	user	thanks	thanks()									
1239	10	2016-03-15T16:36:33.728Z	agent	Have a wonderful day!	closing(closing=Have a wonderful day!)									
1240	1	2016-03-15T03:22:08.943Z	user	Can I get 2 tickets to an comedy movie around 3PM tomorrow in Birmingham, AL	request(ticket;numberofpeople=2;genre=comedy;starttime=around 3PM;date=tomorrow;city=Birmingham;state=AL)									
1240	2	2016-03-15T06:21:45.020Z	agent	Whiskey Tango Foxtrot is playing at 345pm at Regal Trussville. Would that be acceptable?	inform(moviename=Whiskey Tango Foxtrot;starttime=345pm;theater=Regal Trussville)	confirm_question()								
1240	3	2016-03-15T12:43:30.501Z	user	Yes	confirm_answer()									
1240	4	2016-03-15T13:28:12.591Z	agent	I have successfully purchased 2 tickets to the 3:45 show. Enjoy!	inform(taskcomplete;numberofpeople=2;starttime=3:45)	closing()								
1241	1	2016-03-15T14:36:39.098Z	user	I'd like to request 2 tickets for The Perfect Match in Washington D.C. tomorrow at 7PM.	request(ticket;moviename=The Perfect Match;numberofpeople=2;city=Washington D.C;date=tomorrow;starttime=7PM)									
1241	2	2016-03-15T14:59:46.977Z	agent	There is a 7:45 showing at Regal Gallery Place Stadium 14. Is that acceptable?	inform(starttime=7:45;theater=Regal Gallery Place Stadium 14)	confirm_question()								
1241	3	2016-03-15T15:02:58.421Z	user	Yes.	confirm_answer()									
1241	4	2016-03-15T15:24:01.925Z	agent	I have successfully purchased your tickets! Enjoy!	inform(taskcomplete)	closing()								
1242	1	2016-03-15T12:02:43.009Z	user	i need tickets for tomorrow for zootopia 3d at 8pm, 3 tickets, in seattle	request(ticket;date=tomorrow;moviename=zootopia;starttime=8pm;numberofpeople=3;city=seattle)									
1242	2	2016-03-15T12:25:43.530Z	agent	There is a 8:30 showtime at Regal Meridian 16. Is that acceptable?	inform(starttime=8:30;theater=Regal Meridian 16)	confirm_question()								
1242	3	2016-03-15T12:28:59.953Z	user	yes	confirm_answer()									
1242	4	2016-03-15T12:49:26.328Z	agent	Great, I have purchased 3 tickets for you to the 8:30 show, enjoy the movie.	inform(taskcomplete;numberofpeople=3;starttime=8:30)	closing()								
1243	1	2016-03-15T02:59:35.812Z	user	Hey there. I want to go watch Deadpool tomorrow. Can you help me find tickets?	greeting(greeting=Hey there)	request(ticket;moviename=Deadpool;date=tomorrow)								
1243	2	2016-03-15T03:05:53.238Z	agent	Sure. What city and state are you located in?	request(city;state)									
1243	3	2016-03-15T03:08:21.172Z	user	Glendale, California	inform(city=Glendale;state=California)									
1243	4	2016-03-15T03:18:46.301Z	agent	How many tickets?	request(numberofpeople)									
1243	5	2016-03-15T03:19:48.576Z	user	2	inform(numberofpeople=2)									
1243	6	2016-03-15T03:34:21.916Z	agent	Around what time would you like to go?	request(starttime)									
1243	7	2016-03-15T03:41:23.906Z	user	9 AM to 3 PM is fine.	inform(starttime=9 AM to 3 PM)									
1243	8	2016-03-15T19:04:16.494Z	agent	I've found a 12:20pm at PACIFIC GLENDALE 18. Would you be interested?	inform(taskcomplete;starttime=12:20om;theater=PACIFIC GLENDALE 18)	confirm_question()								
1244	1	2016-03-15T12:13:22.138Z	user	are there any pg-13 rated movies playing around 6:00pm tomorrow at zip code 70072	request(moviename;mpaa_rating=pg-13 rated;starttime=around 6:00pm;date=tomorrow;zip=70072)									
1244	2	2016-03-15T12:36:26.568Z	agent	10 Cloverfield Lane, The Young Messiah and Gods of Egypt are all PG-13 and playing around that time, do any of those interest you?	inform(moviename={10 Cloverfield Lane#The Young Messiah#Gods of Egypt})	multiple_choice(moviename)								
1244	3	2016-03-15T12:43:20.083Z	user	10 cloverfield is fine	inform(moviename=10 cloverfield)									
1244	4	2016-03-15T13:27:38.527Z	agent	Would you like to see it in standard or IMAX format?	multiple_choice(video_format={standard#IMAX})									
1244	5	2016-03-15T13:39:20.374Z	user	standard	inform(video_format=standard)									
1244	6	2016-03-15T14:10:34.722Z	agent	There is a 6pm showing at Threatres at Canal Place. How many tickets would you like?	inform(starttime=6pm;theater=Threatres at Canal Place)	request(numberofpeople)								
1244	7	2016-03-15T14:22:29.465Z	user	4 tickets for the goons!	inform(numberofpeople=4)									
1244	8	2016-03-15T14:44:52.768Z	agent	I have successfully purchased 4 tickets to the 6pm show! Enjoy!	inform(taskcomplete;numberofpeople=4;starttime=6pm)	closing()								
1245	1	2016-03-15T12:15:21.725Z	user	I would like to purchase 2 tickets to see Whiskey Tango Foxtrot at the Regal Meridian 16 in Seattle on March 14th. I prefer the 7:00 PM show if available.	request(ticket;numberofpeople=2;moviename=Whiskey Tango Foxtrot;theater=the Regal Meridian 16;city=Seattle;date=March 14th;starttime=7:00 PM)									
1245	2	2016-03-15T12:42:45.088Z	agent	I'm sorry March 14th has passed, would you like today's show?	inform(result={};date=March 14th)	confirm_question(date=today)								
1245	3	2016-03-15T12:44:10.368Z	user	today i meant yes	confirm_answer()									
1245	4	2016-03-15T13:28:56.842Z	agent	I have successfully purchased 2 tickets to the 7pm show! Enjoy!	inform(taskcomplete;numberofpeople=2;starttime=7pm)	closing(closing=Enjoy)								
1246	1	2016-03-15T04:41:31.382Z	user	Hi! I would Like to pre order two tickets The Perfect Match for 3/18 3:05 PM at the Century 16 South Point Las Vegas, NV	greeting()	request(ticket;numberofpeople=2;moviename=The Perfect Match;date=3/18;starttime=3:05PM;theater=Century 16 South Point;city=Las Vegas;state=NV)								
1246	2	2016-03-15T12:32:19.053Z	agent	I cannot search that far in advance for that movie at that theater. Sorry.	inform(result={})	Deny()								
1246	3	2016-03-15T12:59:00.313Z	user	Ok 3\/15 will work around the same time	inform(date=3/15)									
1246	4	2016-03-15T13:33:38.007Z	agent	I have successfully purchased 2 tickets to the 3:05 show on 3/15. Enjoy!	inform(taskcomplete;numberofpeople=2;starttime=3:05;date=3/15)	closing()								
1247	1	2016-03-15T13:52:40.889Z	user	Hi! I would Like to get two tickets to see Zootopia 3D for 3/15 5:15 PM at  Century Orleans 18 Las Vegas, NV	greeting(greeting=Hi)	request(ticket;moviename=Zootopia;video_format=3D;date=3/15;starttime=5:15 PM;theater=Century Orleans 18;city=Las Vegas;state=NV)								
1247	2	2016-03-15T14:27:36.721Z	agent	I have successfully purchased your tickets! Enjoy!	inform(taskcomplete)	closing(closing=Enjoy)								
1247	3	2016-03-15T17:18:53.619Z	user	Thank you	thanks(closing=thank you)									
1247	4	2016-03-15T17:49:09.168Z	agent	Thank you for using our service!	thanks(closing=Thank you for using our service)									
1248	1	2016-03-15T16:38:43.447Z	user	I need 3 tickets to Zootopia 3D for tomorrow at 8 pm or later in Ocalla FL	request(ticket;numberofpeople=3;moviename=Zootopia;video_format=3D;date=tomorrow;starttime={8 pm#8 pm later};city=Ocalla;state=FL)									
1248	2	2016-03-15T16:49:00.733Z	agent	There is a 9:40 showing at Regal Hollywood Stadium 16 & IMAX. Is that acceptable?	inform(starttime=9:40;theater=Regal Hollywood Stadium 16;video_format=IMAX)	confirm_question()								
1248	3	2016-03-15T17:23:35.149Z	user	sure is	confirm_answer()									
1248	4	2016-03-15T17:49:27.094Z	agent	Great, I have purchased 3 tickets for you to the 9:40 show, enjoy your movie.	inform(taskcomplete;numberofpeople=3;starttime=9:40)	closing(closing=enjoy your movie)								
1248	5	2016-03-15T18:36:08.145Z	user	Thanks!	thanks(closing=thanks)									
1248	6	2016-03-15T18:57:17.992Z	agent	Have a wonderful day!	closing(closing=Have a wonderful day)									
1249	1	2016-03-15T14:02:14.644Z	user	Hi! I would Like to get two tickets to see Gods Of Egypt (standard) for 3/15 4:05 PM at  Century Orleans 18 Las Vegas, NV	greeting(greeting=Hi)	request(ticket;numberofpeople=2;moviename=Gods Of Egypt;video_format=standard;date=3/15;starttime=4:05 PM;theater=Century Orleans 18;city=Las Vegas;state=NV)								
1249	2	2016-03-15T14:20:21.273Z	agent	Thank you, I have purchased those tickets, enjoy your movie.	thanks(closing=thank you)	inform(taskcomplete)	closing(closing=enjoy your movie)							
1249	3	2016-03-15T17:17:52.546Z	user	Thanks	thanks(closing=thanks)									
1249	4	2016-03-15T17:45:56.944Z	agent	Thank you for using our system!	thanks(closing=Thank you for using our system)									
1250	1	2016-03-15T12:12:13.302Z	user	what comedy movies will play between 6 and 7 p.m. tomorrow evening? zip code 70072 need 3 tickets	request(moviename;genre=comedy;starttime=6 and 7 p.m;date=tomorrow evening;zip=70072;numberofpeople=3)									
1250	2	2016-03-15T12:48:36.440Z	agent	Whiskey tango foxtrot has a 6:35 showing tomorrow at AMC Westbank Palace 16. Is that acceptable?	inform(moviename=Whiskey tango foxtrot;starttime=6:35;date=tomorrow;theater=AMC Westbank Palace 16)	confirm_question()								
1250	3	2016-03-15T13:06:51.540Z	user	yes sounds perfect	confirm_answer()									
1250	4	2016-03-15T13:41:39.920Z	agent	Great, I have purchased 3 tickets to the 6:35 show for you, enjoy the movie.	inform(taskcomplete;starttime=6:35;numberofpeople=3)	closing(closing=enjoy your movie)								
1251	1	2016-03-15T03:28:35.512Z	user	Are there any family movies showing tomorrow?	request(moviename;description=family;date=tomorrow)									
1251	2	2016-03-15T03:37:44.158Z	agent	What city and state are you located in?	request(city;state)									
1251	3	2016-03-15T03:39:55.905Z	user	boston mass	inform(city=boston;state=mass)									
1251	4	2016-03-15T03:45:09.680Z	agent	Kung Fu Panda 3 and Zootopia are currently playing. Would you be interested in either of these?	inform(moviename={Kung Fu Panda 3#Zootopia})	multiple_choice(moviename)								
1251	5	2016-03-15T03:51:52.751Z	user	yes, zootopia please	inform(moviename=zootopia)									
1251	6	2016-03-15T03:56:54.889Z	agent	Would you like to see it in 3D?	confirm_question(video_format=3D)									
1251	7	2016-03-15T03:58:36.144Z	user	oh great thank you	confirm_answer()	thanks(closing=thank you)								
1251	8	2016-03-15T12:23:05.043Z	agent	Great, how many tickets will you need?	request(numberofpeople)									
1251	9	2016-03-15T13:07:01.128Z	user	2	inform(numberofpeople=2)									
1251	10	2016-03-15T13:49:21.010Z	agent	I have shows at 1:15pm 4:15pm 10:15pm at the AMC LOEWS BOSTON COMMON 19  175 Tremont Street, Boston, MA 02111, would any of those times work for you?	inform(starttime={1:15pm#4:15pm#10:15pm};theater=the AMC LOEWS BOSTON COMMON 19 175 Tremont Street;city=Boston;state=MA;zip=02111)	multiple_choice(starttime)								
1251	11	2016-03-15T15:45:03.026Z	user	115 looks good	inform(starttime=1:15pm)									
1251	12	2016-03-15T16:01:45.202Z	agent	I have successfully purchased 2 tickets to the 1:15 show! Enjoy!	inform(taskcomplete;numberofpeople=2;starttime=1:15pm)	closing(closing=Enjoy)								
1251	13	2016-03-15T16:03:29.758Z	user	thank you	thanks(closing=thank you)									
1251	14	2016-03-15T16:10:21.381Z	agent	Have a wonderful day!	closing(closing=Have a wonderful day)									
1252	1	2016-03-15T12:15:22.905Z	user	tickets for zootopia in 2D around 5pm tomorrow, theater closer to 60062, need two tickets please	request(ticket;moviename=zootopia;video_format=2D;starttime=around 5pm;zip=60062;numberofpeople=2)									
1252	2	2016-03-15T12:49:44.639Z	agent	I have a 3:45 and a 6:30 show at the AMC NORTHBROOK COURT 14  1525 Lake Cook Road, Northbrook, IL 60062, would one of those work for you?	inform(starttime={3:45#6:30};theater=AMC NORTHBROOK COURT 14 1525 Lake Cook Road;city=Northbrook;state=ILzip=60062)	multiple_choice(starttime)								
1252	3	2016-03-15T13:07:59.291Z	user	3:45 please	inform(starttime=3:45)									
1252	4	2016-03-15T14:01:49.328Z	agent	Great, I have purchased 2 tickets for the 3:4 show, enjoy the movie.	inform(taskcomplete;numberofpeople=2;starttime=3:45)	closing(closing=Enjoy the show)								
1253	1	2016-03-15T17:02:17.333Z	user	Are there any tear jerkers showing at the regal on the boarkwalk in Bossier city?	request(moviename;actor=tear jerkers;theater=the regal;distanceconstraints=on the boarkwalk;city=Bossier)									
1253	2	2016-03-15T17:09:00.728Z	agent	What date and time would you like to go?	request(date;starttime)									
1253	3	2016-03-15T17:10:01.448Z	user	tonight at 8:30pm	inform(date=tonight;starttime=8:30pm)									
1253	4	2016-03-15T17:50:42.018Z	agent	What state is that located in?	request(state)									
1253	5	2016-03-15T17:53:37.700Z	user	Louisiana	inform(state=Louisiana)									
1253	6	2016-03-15T18:20:23.484Z	agent	No real tear jerkers but The Perfect Match is a romantic comedy showing at 8pm at Regal Louisiana Boardwalk Stadium 14.	inform(result={};actor=tear jerkers)	inform(moviename=The Perfect Match;description=romantic;genre=comedy;starttime=8pm;theater=Regal Louisiana Boardwalk Stadium 14)								
1253	7	2016-03-15T18:21:44.193Z	user	I'll take 5 tickets	request(ticket;numberofpeople=5)									
1253	8	2016-03-15T18:38:00.186Z	agent	I have successfully purchased 5 tickets to the 8pm show! Enjoy!	inform(taskcomplete;numberofpeople=5;starttime=8pm)	closing(closing=Enjoy)								
1253	9	2016-03-15T19:00:35.487Z	user	thanks. goodbye	thanks(closing=thanks)	closing(closing=goodbye)								
1253	10	2016-03-15T19:13:38.832Z	agent	Thank you for using our service!	thanks(closing=Thank you for using our service)									
1254	1	2016-03-15T18:52:54.200Z	user	Hi! I would Like to get two tickets to see Gods of Egypt for 3/15 3:55 PM at Century Sams Town 18 Las Vegas, NV	greeting(greeting=Hi)	request(ticket;moviename=Gods of Egypt;numberofpeople=2;date=3/15;starttime=3:55 PM;theater=Century Sams Town 18;city=Las Vegas;state=NV)								
1254	2	2016-03-15T18:58:53.105Z	agent	What date and time would you like to go?	request(date;starttime)									
1254	3	2016-03-15T19:11:12.582Z	user	Thanks	thanks(closing=thanks)									
1254	4	2016-03-15T19:12:44.395Z	agent	I have purchased your tickets. Thank you and enjoy the show.	inform(taskcomplete)	thanks(closing=Thank you and enjoy the show)								
1254	5	2016-03-15T19:41:05.404Z	user	Thanks	thanks(closing=thanks)									
1254	6	2016-03-15T20:02:52.903Z	agent	Thank you for using our service. Please submit the HIT.	thanks(closing=Thank you for using our service)	inform(other=Please submit the HIT)								
1255	1	2016-03-15T14:31:10.150Z	user	I need 2 tickets for Deadpool tomorrow at 8PM in Portland.	request(ticket;numberofpeople=2;moviename=Deadpool;date=tomorrow;starttime=8PM;city=Portland)									
1255	2	2016-03-15T14:43:14.510Z	agent	I have a 6:50 and a 9:45 show at the REGAL LLOYD CENTER 10 & IMAX  1510 N.E. Multnomah St., Portland, OR 97232, would either of those times work for you?	inform(starttime={6:50#9:45};theater=REGAL LLOYD CENTER 10 & IMAX 1510 N.E. Multnomah St.;city=Portland;state=OR;city=97232)	multiple_choice(starttime)								
1255	3	2016-03-15T14:48:56.810Z	user	6:50	inform(starttime=6:50)									
1255	4	2016-03-15T14:54:16.876Z	agent	I have purchased your tickets. Thank you and enjoy the show.	inform(taskcomplete)	thanks(closing=Thank you and enjoy the show)								
1256	1	2016-03-15T03:48:37.621Z	user	Are there any documentries showing tomorrow during the day tomorrow in Rhode Island?	request(moviename;genre=documentry;date=tomorrow;starttime=during the day tomorrow;city=Rhode Island)									
