session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Annotation_Result
2112	8	2016-04-01T18:12:53.286Z	agent	"Great! Here are your options: uberX$36-46 uberXL$55-72 uberSELECT$105-138 UberBLACK$140-184 UberSUV$156-203 uberWAV$86-113  If you hvae more than 4 passengers, you'll need to book the XL or SUV. What can I book for you?"	inform(mc_list={car_type=uberX||cost=$36-46}#{car_type=uberXL||cost=$55-72}#{car_type=uberSELECT||cost=$105-138}#{car_type=UberBLACK||cost=$140-184}#{car_type=UberSUV||cost=$156-203}#{car_type=uberWAV||cost=$86-113})	inform(other=recommend uberXL or uberSUV if have more than 4 passengers)	multiple_choice(mc_list)
2112	9	2016-04-01T18:14:14.302Z	user	uberX for two people	inform(car_type=uberX;numberofpeople=2)
2112	10	2016-04-01T18:16:37.651Z	agent	Great! They'll pick you up at 3pm. Enjoy the ride!	inform(taskcomplete;pickup_time=3pm;closing=Enjoy the ride)
2112	11	2016-04-01T18:17:58.055Z	user	Thank you for your excellent customer service. Goodbye	thanks(closing=Goodbye)
2113	1	2016-04-01T17:26:49.861Z	user	"Hi, I have a party of four that needs a ride to the Woodland Park Zoo for a birthday party. The address is 5500 Phinney Ave N, Seattle, WA 98103. We would like to be picked up for 9 am today. Our home address is 2854 13th Ave W Seattle, WA 98119."	request(greeting=hi;numberofpeople=4;dropoff_location=Woodland Park Zoo;taxi;dropoff_location= 5500 Phinney Ave N;dropoff_location_city=Seattle;state=WA;pickup_time=9 am;date=today;pickup_location= 2854 13th Ave W;pickup_location_city=Seattle;state=WA)
2113	2	2016-04-01T17:43:31.322Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $7-10   uberXL: $13-17   PEDAL: $12-15   uberSELECT: $14-18   UberBLACK: $18-23   UberSUV: $27-32"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$7-10}#{car_type=uberXL||cost=$13-17}#{car_type=PEDAL||cost=$12-15}#{car_type=uberSELECT||cost=$14-18}#{car_type=UberBLACK||cost=$18-23}#{car_type=UberSUV||cost=$27-32})
2113	3	2016-04-01T18:13:48.241Z	user	uberSELECT	inform(car_type=uberSELECT)
2113	4	2016-04-01T18:14:23.111Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2114	1	2016-04-01T15:45:57.123Z	user	I would like a taxi from MGM Grand to Adventurdome in Las Vegas at 6 am Sunday please.	request(taxi;pickup_location=MGM Grand;dropoff_location=Adventurdome;dropoff_location_city=Las Vegas;date=Sunday;pickup_time=6am)
2114	2	2016-04-01T16:29:55.794Z	agent	How many people in your party?	request(numberofpeople)
2114	3	2016-04-01T16:31:15.018Z	user	3	inform(numberofpeople=3)
2114	4	2016-04-01T16:35:37.586Z	agent	Sure! here are your options: uberX$9-12 uberXL$16-21 uberSELECT$21-27  Which can I book for you?	inform(mc_list={car_type=uberX||cost=$9-12}#{car_type=uberXL||cost=$16-21}#{car_type=uberSELECT||cost=$21-27})	multiple_choice(mc_list)
2114	5	2016-04-01T16:42:09.623Z	user	Uberx please	inform(car_type=Uberx)
2114	6	2016-04-01T16:58:44.795Z	agent	Great! You'll be picked up at 6am Sunday. Enjoy the ride!	inform(taskcomplete;pickup_time=6am;date=Sunday;closing=Enjoy the ride)
2114	7	2016-04-01T16:59:37.797Z	user	Thank you! PA	thanks()
2115	1	2016-04-01T15:34:12.127Z	user	I would like a taxi from MCCarren Airport to Linq at 5 am tomorrow please.	request(taxi;pickup_location= MCCarren Airport;dropoff_location=Linq;pickup_time=5 am;date=tomorrow)
2115	2	2016-04-01T16:34:24.776Z	agent	How many people in your party?	request(numberofpeople)
2115	3	2016-04-01T16:34:27.895Z	user	2	inform(numberofpeople=2)
2115	4	2016-04-01T16:35:32.569Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $16-20   uberXL: $27-35   uberSELECT: $34-44"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$16-20}#{car_type=uberXL||cost=$27-35}#{car_type=uberSELECT||cost=$34-44})
2115	5	2016-04-01T16:40:25.804Z	user	Uberxl	inform(car_type=Uberxl)
2115	6	2016-04-01T16:40:57.292Z	agent	"Your UberXL ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=uberXL;closing=have a safe trip)
2115	7	2016-04-01T16:43:05.856Z	user	Thank you! PA	thanks()
2116	1	2016-04-01T16:58:24.859Z	user	"I need a ride to the san diego zoo today at 3PM, it's 4 people and the pickup location is Grossmont Center Mall"	request(taxi;dropoff_location=san diego zoo;date=today;pickup_time=3pm;numberofpeople=4;pickup_location=Grossmont Center Mall)
2116	2	2016-04-01T17:26:42.934Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $12-17   uberESPANOL: $12-17   uberSELECT: $35-46   uberXL: $19-25   UberBLACK: $50-66   UberSUV: $66-84   uberASSIST: $12-17   UberWAV: $32-42"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$12-17}#{car_type=uberESPANOL||cost=$12-17}#{car_type=uberSELECT||cost=$35-46}#{car_type=uberXL||cost=$19-25}#{car_type=UberBLACK||cost=$50-66}#{car_type=UberSUV||cost=$66-84}#{car_type=uberASSIST||cost=$12-17}#{car_type=UberWAV||cost=$32-42})
2116	3	2016-04-01T17:28:47.197Z	user	uberX	inform(car_type=uberX)
2116	4	2016-04-01T17:29:46.922Z	agent	"Your UberX ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=uberX;closing=have a safe trip)
2116	5	2016-04-01T17:44:02.628Z	user	thanks	thanks()
2117	1	2016-04-01T16:15:43.510Z	user	"I need a ride to the san diego zoo today at 3PM, it's 2 people and the pickup location is SDSU"	request(taxi;dropoff_location=san diego zoo;date=today;pickup_time=3PM;numberofpeople=2;pickup_location=SDSU)
2117	2	2016-04-01T16:44:54.651Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $11-16   uberESPANOL: $11-16   uberSELECT: $38-50  uberXL: $18-24   UberBLACK: $47-60   UberSUV: $61-78   uberASSIST: $11-16   UberWAV: $29-39"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$11-16}#{car_type=uberESPANOL||cost=$11-16}#{car_type=uberSELECT||cost=$38-50}#{car_type=uberXL||cost=$18-24}#{car_type=UberBLACK||cost=$47-60}#{car_type=UberSUV||cost=$61-78}#{car_type=uberASSIST||cost=$11-16}#{car_type=UberWAV||cost=$29-39})
2117	3	2016-04-01T16:46:14.929Z	user	uberX	inform(car_type=uberX)
2117	4	2016-04-01T16:47:09.826Z	agent	"Your UberX ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=uberX;closing=have a safe trip)
2117	5	2016-04-01T16:52:24.938Z	user	thanks	thanks()
2118	1	2016-04-01T23:57:38.407Z	user	I need a car from the MIami airport to the port of Miami on Sunday at 2pm for 5 people with luggage.	request(taxi;pickup_location=MIami airport;dropoff_location=port of Miam;date=Sunday;pickup_time=2pm;numberofpeople=5;other=with luggage)
2118	2	2016-04-02T00:02:17.892Z	agent	"Great, that's all the information I need! Please let me know which of the following options you'd like to reserve: UberX: $13-18, UberXL: $28-37, LUX: $34-45, LUX SUV: $66-87.  I would recommend the XL or SUV as the best choices to accommodate the size of your party."	multiple_choice(mc_list={car_type=UberX||cost=$13-18}#{car_type=UberXL||cost=$28-37}#{car_type=LUX||cost=$34-45}#{car_type=LUX SUV||cost=$66-87})	inform(other=recommend the XL or SUV)
2118	3	2016-04-02T00:19:10.652Z	user	Please book LUX SUV.	inform(car_type=LUX SUV)
2118	4	2016-04-02T00:21:36.664Z	agent	"Your reservation is confirmed! Thank you for booking with us, and please enjoy your day."	inform(taskcomplete;closing=Thank you for booking with us and please enjoy your day)
2119	1	2016-04-01T15:26:43.426Z	user	I need a ride from Portland Maine to Sanford Maine	request(taxi;pickup_location=Portland Maine;dropoff_location= Sanford Maine)
2119	2	2016-04-01T17:09:50.183Z	agent	What date and time would you like to go?	request(date;pickup_time)
2119	3	2016-04-01T17:10:10.474Z	user	Tomorrow at 6:00am	request(taxi;date=tomorrow;pickup_time=6:00am)
2119	4	2016-04-01T17:15:09.032Z	agent	What is the pickup location?	request(pickup_location)
2119	5	2016-04-01T17:16:36.364Z	user	10 Main Street	inform(pickup_location=10 Main Street)
2119	6	2016-04-01T17:19:40.137Z	agent	What is the dropoff location?	request(dropoff_location)
2119	7	2016-04-01T17:22:02.872Z	user	11 main street.	inform(dropoff_location=11 main street)
2119	8	2016-04-01T17:27:18.802Z	agent	"Great! Here are your options: uberX$39-53 uberXL$63-84  If you have more than 4 passengers, you'll need the XL. Which would you like to book?"	inform(mc_list={car_type=uberX||cost=$39-53}#{car_type=uberXL||cost=$63-84})	inform(other=recommend uberXL)	multiple_choice(mc_list)
2119	9	2016-04-01T17:28:43.594Z	user	uberXL please	inform(car_type=uberXL)
2119	10	2016-04-01T17:32:12.231Z	agent	Great! Your driver will see you tomorrow at 6. Enjoy the trip!	inform(taskcomplete;date=tomorrow;pickup_time=6am;closing= Enjoy the trip)
2120	1	2016-04-01T15:39:22.563Z	user	I would like a taxi from the Neon Musuem in Las Vegas to the Mob Museum at 430 today please.	request(taxi;pickup_location=Neon Musuem;pickup_location_city=Las Vegas;dropoff_location=Mob Museum;date=today;pickup_time=4:30)
2120	2	2016-04-01T16:16:56.798Z	agent	How many people in your party?	request(numberofpeople)
2120	3	2016-04-01T16:17:23.772Z	user	3	inform(numberofpeople=3)
2120	4	2016-04-01T16:19:04.906Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $5-6   uberXL: $7-9   uberSELECT: $9-11"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$5-6}#{car_type=uberXL||cost=$7-9}#{car_type=uberSELECT||cost=$9-11})
2120	5	2016-04-01T16:20:04.381Z	user	Uber Select	inform(car_type=uberSELECT)
2120	6	2016-04-01T16:22:14.985Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2120	7	2016-04-01T16:22:26.236Z	user	Thank you! PA	thanks()
2121	1	2016-04-01T15:43:43.165Z	user	I would like a taxi from Paris Las Vegas to Mob Museum at 6pm tomorrow please.	request(taxi;pickup_location=Paris Las Vegas;dropoff_location=Mob Museum;pickup_time=6pm;date=tomorrow)
2121	2	2016-04-01T16:22:03.514Z	agent	How many people in your party?	request(numberofpeople)
2121	3	2016-04-01T16:22:31.959Z	user	3	inform(numberofpeople=3)
2121	4	2016-04-01T16:23:46.962Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $11-15   uberXL: $20-26   uberSELECT: $26-34"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$11-15}#{car_type=uberXL||cost=$20-26}#{car_type=uberSELECT||cost=$26-34})
2121	5	2016-04-01T16:24:34.947Z	user	Uberxl	inform(car_type=Uberxl)
2121	6	2016-04-01T16:24:50.222Z	agent	"Your UberXL ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=uberXL;closing=have a safe trip)
2121	7	2016-04-01T16:24:59.168Z	user	Thank you! PA	thanks()
2122	1	2016-04-01T16:53:02.291Z	user	"I need a driver to pick me up at McCarren Airport to take me over to The Mirage Hotel & Casino please. Just me, at 4 PM, on April 20th."	request(taxi;pickup_location=McCarren Airport;dropoff_location=Mirage Hotel & Casino)	request(taxi;numberofpeople=1;pickup_time=4pm;date=April 20th)
2122	2	2016-04-01T17:21:15.251Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $16-20   uberXL: $27-35   uberSELECT: $34-44"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$16-20}#{car_type=uberXL||cost=$27-35}#{car_type=uberSELECT||cost=$34-44})
2122	3	2016-04-01T17:23:27.616Z	user	uberSELECT please	inform(car_type=uberSELECT)
2122	4	2016-04-01T17:27:49.758Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2123	1	2016-04-01T15:25:44.543Z	user	"Can I get an uber to take me to all of the breweries in Portsmouth, NH?"	request(taxi;other=take me to all of the breweries;dropoff_location_city=Portsmouth;state=NH)
2123	2	2016-04-01T16:10:11.101Z	agent	"I can't really book a ride like that, but we could do each leg on its own, if you'd like. Shall we proceed?"	inform(result={};other=do each leg on its own)	confirm_question()
2123	3	2016-04-01T16:14:38.824Z	user	yes!	confirm_answer()
2123	4	2016-04-01T16:21:22.137Z	agent	Sure. What is the first pickup and dropoff spot? We'll book that one.	request(pickup_location;dropoff_location)
2123	5	2016-04-01T16:33:45.224Z	user	"Pick up at redhook brewery at 12:00pm, drop off at earth eagles"	inform(pickup_location=redhook brewery;dropoff_location=earth eagles;pickup_time=12:00pm)
2123	6	2016-04-01T16:37:43.583Z	agent	Sure. Here are your options: uberX - Portsmouth & Nashua$14-18 uberXL$17-22  You'll need XL if there are more than 4 of you. Can I book one of those for you?	multiple_choice(mc_list={car_type=uberX -Portsmouth & Nashua||cost=$14-18}#{car_type=uberXL||cost=$17-22})	inform(other=You'll need XL if there are more than 4 of you)
2123	7	2016-04-01T16:38:08.281Z	user	XL please!	inform(car_type=uberxl)
2123	8	2016-04-01T16:39:54.744Z	agent	What date and time would you like to go?	request(pickup_time;date)
2123	9	2016-04-01T16:40:40.308Z	user	tomorrow	inform(date=tomorrow)
2123	10	2016-04-01T16:41:46.771Z	agent	"Great! That ride is booked. Once you finish with your first stop, you can schedule the next. Enjoy your day!"	inform(taskcomplete;other=Once you finish with your first stop, you can schedule the next;closing=Enjoy your day)
2124	1	2016-04-01T20:53:27.370Z	user	Hi I need a ride to Raleys Field in West Sacramento from 320 C st in Sacramento  tomorrow at 1 pm.  There will be 4 people riding	request(greeting=hi;taxi;dropoff_location=Raleys Field;dropoff_location_city=West Sacramento;pickup_location=320 C st;pickup_location_city=Sacramen;date=tomorrow;pickup_time=1pm)	request(numberofpeople=4)
2124	2	2016-04-01T20:55:39.057Z	agent	"Thank you for waiting, and I'm happy to assist you today! Please let me know which of the following options you'd like to reserve: UberX: $4-5, UberXL: $5-6, UberBlack: $15, UberSUV: $20, Assist: $4-5, WAV (Wheelchair Accessible Vehicle): $7-8, Espanol: $4-5"	greeting()	multiple_choice(mc_list={car_type=UberX||cost=$4-5}#{car_type=UberXL||cost=$5-6}#{car_type=UberBlack||cost=$15}#{car_type=UberSUV||cost=$20}#{car_type=Assist||cost=$4-5}#{car_type=WAV||cost=$7-8}#{car_type=Espanol||cost=$4-5})
2124	3	2016-04-01T20:56:06.800Z	user	the xl would be awesome!	inform(car_type=uberxl)
2124	4	2016-04-01T20:56:58.131Z	agent	"Your reservation is confirmed! Thank you for booking with us, and please enjoy your day."	inform(taskcomplete;closing=Thank you for booking with us and please enjoy your day)
2124	5	2016-04-01T20:57:30.709Z	user	thanks	thanks()
2125	1	2016-04-01T19:21:48.474Z	user	"need a pick up at the first baptist church in wilmington, nc sunday at 1pm for 1 person"	request(taxi;pickup_location=first baptist church;pickup_location_city=wilmington;state=nc;date=sunday;pickup_time=1pm;numberofpeople=1)
2125	2	2016-04-01T19:32:53.760Z	agent	"Thank you for waiting, and I'm happy to assist you today! What is the dropoff location?"	greeting()	request(dropoff_location)
2125	3	2016-04-01T19:37:54.901Z	user	Stemmermans Inn	inform(dropoff_location=Stemmermans Inn)
2125	4	2016-04-01T19:39:48.500Z	agent	"Great, that's all the information I need! Please let me know which of the following options you'd like to reserve: UberX: $5-6 surged 50%, UberXL: $10-11 surged 50%"	multiple_choice(mc_list={car_type=UberX||cost=$5-6 surged 50%}#{car_type=UberXL||cost=$10-11 surged 50%})
2125	5	2016-04-01T19:43:35.754Z	user	"UberX: $5-6 surged 50%,"	inform(car_type=UberX||cost=$5-6 surged 50%)
2125	6	2016-04-01T19:47:00.173Z	agent	"Your reservation is confirmed! Thank you for booking with us, and please enjoy your day."	inform(taskcomplete;closing=Thank you for booking with us and please enjoy your day)
2126	1	2016-04-01T18:29:29.939Z	user	Hello. I'm in a predicament and need a ride ASAP from PHL airport to the Pennington Market please	request(taxi;greeting=Hello;pickup_location=PHL airport;dropoff_location=Pennington Market;pickup_time=ASAP)
2126	2	2016-04-01T18:39:12.513Z	agent	"Thank you for waiting, and I'm happy to assist you today! How many people in your party?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(numberofpeople)
2126	3	2016-04-01T18:40:33.057Z	user	Just 1	inform(numberofpeople=1)
2126	4	2016-04-01T18:44:31.389Z	agent	"Great, that's all the information I need! Please let me know which of the following options you'd like to reserve: UberBlack: $169-224, UberSUV: $187-245, UberBlack with Car Seat: $179-234, SUV + Car Seat: $197-255, WAV: $152-201"	inform(other=Great, that's all the information I need)	multiple_choice(mc_list={car_type=UberBlack||cost=$169-224}#{car_type=UberSUV||cost=$187-245}#{car_type=UberBlack with Car Seat||cost=$179-234}#{car_type=SUV + Car Seat||cost=$197-255}#{car_type=WAV||cost=$152-201})
2126	5	2016-04-01T18:49:32.354Z	user	"I guess WAV, whatever that is"	inform(car_type=WAV)
2126	6	2016-04-01T18:53:02.866Z	agent	WAV stands for wheelchair accessible vehicle and is primarily appropriate for handicapped passengers. Would you still like to book?	inform(other=WAV stands for wheelchair accessible vehicle and is primarily appropriate for handicapped passengers)	confirm_question()
2126	7	2016-04-01T18:53:59.516Z	user	"Oh, OK. In that case, UberBlack please"	confirm_answer(car_type=UberBlack)
2126	8	2016-04-01T18:54:16.215Z	agent	"Your reservation is confirmed! Thank you for booking with us, and please enjoy your day."	inform(taskcomplete;closing=Thank you for booking with us, and please enjoy your day.)
2126	9	2016-04-01T18:54:53.373Z	user	Awesome. You're the best	thanks()
2127	1	2016-04-01T18:30:02.459Z	user	I need to go from the REI flagship in Seattle to Henry Art Gallery by the cheapest means possible please	request(taxi;pickup_location=REI flagship;pickup_location_city=Seattle;dropoff_location=Henry Art Gallery;other=cheapest means)
